feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,target
-1.3956787120582872,0.7640101435091712,1.7977122968343942,7.560175672267484,-2.4008986065205877,-1.0544287828336611,2.6298130796344608,-4.900086256850312,1.310570471018612,-2.3265345128480917,4.401649902271262,0.10823240377980631,-0.455532141039338,1.3106397744009697,0.5211050727369859,-2.3827547695409512,0.7572520387678263,2.3088445157720843,-0.234887721748169,-0.5969299590935014,-0.07686483048378141,1.210086061490285,1.1835703450407107,3.2378793492591704,0.9917152071273578,-0.7322743856856143,2.185382946893228,0.29256333747370833,-7.670890916599682,2.6290962589078553,1
-9.075767319394018,0.12280588530194828,-1.568085282768351,-5.053828681689066,0.6344682608971157,2.2522644961826597,0.9166083387917892,-6.0625912317266994,5.405819292600385,-1.5033441533309762,2.775030521299806,2.241624324805184,-0.3748532016997297,3.922705722441131,0.08377171348125559,-3.1541764642451797,-0.013086780236427932,-2.678358164578208,0.2418917820596459,1.2117348114203375,-1.1241730997550772,1.562208377525449,0.6135787086330718,-0.4813733107123344,-1.1362130788798712,-1.0125700249268559,-1.9123679462143084,2.77717164717218,1.8019839789675036,-1.7907813908727936,0
-2.1948865434261156,0.1789441670122883,0.3166647309511561,1.9217435250630832,1.1993252977081739,0.043486675992492944,-0.12794240681771438,0.12923694456717372,0.47917557983284476,0.37482802056905185,2.0772160236108546,-1.2394302306973726,-0.5500519853441204,0.25144371429816037,0.774710321531682,-1.5092459882968559,0.03837047025780291,0.8295661072871369,-0.5730845990338461,-1.4025687484262483,-0.7300237819410559,0.13798702372390914,0.09357595234633224,1.1979013879155835,-0.5087152781610248,0.11284854986942039,-1.5245264092183812,0.31221719281202653,-0.7951507029939383,-0.4987749683869741,1
1.0243942159477584,-0.6028673574946278,0.9545868306289359,2.5248966531652575,1.1732895358047042,-4.846295358081219,-1.2541435589211327,0.18720069846023885,-1.7734528928486575,-0.09504524220379196,1.5735612005802673,-1.2290704060422222,0.4711914783589477,-0.17527908134090076,0.723043943431243,2.0844767436508502,-0.8319903547658564,1.367312642276039,0.42010699028915116,-0.07066152596454021,-1.0759732485361666,0.09186989696821961,-0.36903647113338517,0.5609388139370889,-0.3426751303819213,2.6245936382609436,-0.4381569069260692,0.5906684828623345,-2.0810016175944943,2.6108807243653245,0
1.3732556586337628,0.10223415908661179,0.5651731819132605,-1.5538526249364535,1.021954752431106,-3.7564396390079335,3.1235707497205527,-1.4200913344581878,0.303908208040073,-1.603795137988889,0.935364407941133,0.4945468278169835,-0.8707682774947955,0.0851604321079602,-0.52402051605895,-1.0300561545303666,0.23966579306375418,-1.7653668349628808,0.7854263285920083,0.20200614034942796,-1.312291433682485,-1.688142274102045,1.5201813094982282,0.28784972317162943,-2.3894124433749626,2.634229423040651,1.038732200248296,-1.1296397322712826,-2.349948333689696,1.8576411662124852,1
-1.4118247677022109,0.8221908725647185,1.678478373731076,6.897301697664212,-2.534454373814207,8.779284682533985,2.932492265225423,6.1872358574673125,3.441889194368241,2.373688984568671,-0.589312439815867,0.5382174947591328,0.6099997548053478,1.5894328891387186,-1.0887253073524088,-3.034034449733465,1.5234917569238096,2.632220809558651,-0.5030307167024579,1.4860257347531916,-0.8985818286934713,-1.2479673751649913,-1.2027199156981758,-1.2405591332686907,-0.9034531660956766,-4.008563156259192,1.2383645922936939,-2.654646260250987,0.27718174650787497,-3.6736554189639143,0
-0.016266734155102616,-0.16473575059118467,1.7831080886613808,4.2805028972552295,-0.764071364915615,-2.5948915365603504,4.383637945104738,-0.6056089108728278,3.3202182950661,-0.7635561709280067,2.8334796686474037,0.16601635136935503,-0.2575719706690877,1.836884930952401,0.23758471158337982,-2.1015221167999947,1.8440929409081956,-0.2845787311010497,1.4204289886995254,-0.1328827884963517,1.0278040401718471,0.8614508868862124,0.48876044972697064,-0.9639605201120173,0.7765387434426757,1.7941466939651458,0.5652018715296193,-1.8958123262963378,-4.281089204136662,2.2013849506738112,1
-3.4179468164098563,0.907016628321529,0.833110528781763,-4.529839558806692,0.417286213179058,3.5180090605772936,1.4739105334383877,3.1647939303275634,-0.6655082576037803,-0.8827201659534035,-2.168848302167386,-0.9465452691563029,0.4047075378655468,2.483586938657492,0.5184004269420972,0.9713867748816132,1.451179891653351,0.3862709491544426,0.02343241039668692,-0.07500861650754881,0.6039398710490457,1.67227263973111,0.45639833099703153,0.28706750804196357,1.4166377336725695,0.4521906916249029,0.141685166720789,1.094267627536743,2.7739366069299805,-2.146756659389012,1
1.0464376522627097,-0.24624599508452835,-1.1637088900128463,3.6016831244566503,-0.8065693882240168,0.3178773630284127,0.4886561390433585,-6.3960715691477565,0.2560641369794799,-0.9843716888936117,3.346295062531279,1.5229968592876304,-0.27188379094007703,-3.2329612450895855,-1.1294677212092532,-5.359469220585165,-1.990434006739502,-0.43786173566675524,1.065168588401439,0.7559144061342182,-0.08939161373993675,0.7293356819233712,0.9748826179897262,-0.6776818820223715,-0.9700903587263086,-2.9235626644778274,-0.9130987128983719,-0.6946648569637868,-4.8183062213123895,0.05951450820654691,1
1.0093706882094773,-0.6079622309365148,-0.555817593363726,-0.5023051634198623,0.677919495090085,-2.206098951378124,-3.879820487639236,3.0724782876638863,2.573003263508223,2.78580130890475,-2.834544607188454,0.3472279180261105,-1.029402017819235,2.579154353085514,-1.6749884475540338,6.876615657386993,-1.0452403472672354,-0.4731236855899123,0.9016536306678076,-1.8579341309252055,-0.15551712295078757,-1.6640433088676825,0.0539074888011453,-0.4314764916696039,1.2665654080060222,1.293263452451239,0.8136713765674832,0.692736769814184,5.353316165879482,1.7501926551681168,0
